,year,entry_num,exit_num,name,entry_time,exit_time,total_time,elim_by,solo_elim,group_elim,illegal_elim,alignment,tag_overlap,tag_team,tag_partner,illegal_exit,accidental_exit,cum_elim,avg_cum_elim,world_champ,cum_time,avg_cum_time,prev_app,us_champ,cruise_champ,break_begin,break_end,total_break,break,world_reigns,ic_reigns,us_reigns,total_elim,hoss
623,2009,4,2,Montel Vontavious Porter,206,437,231,Vladimir Kozlov,0,0,0,face,0,0,0,0,0,0,0,0,683,341,1,0,0,0,0,0,0,0,0,1,0,0
624,2009,5,1,The Great Khali,323,413,90,Vladimir Kozlov,0,0,0,face,0,0,0,0,0,7,2,0,382,127,2,0,0,0,0,0,0,1,0,0,0,1
625,2009,6,4,Vladimir Kozlov,399,559,160,Triple H,3,0,0,heel,0,0,0,0,0,3,3,0,160,160,0,0,0,0,0,0,0,0,0,0,3,0
626,2009,7,29,Triple H,522,3517,2995,Randy Orton,6,0,0,face,0,0,0,0,0,24,4,0,9547,1909,4,0,0,0,0,0,0,12,5,0,6,0
627,2009,8,30,Randy Orton,611,3517,2906,Winner,2,1,0,heel,2718,1,"Ted DiBiase Jr, Cody Rhodes",0,0,12,3,0,7355,1838,3,0,0,0,0,0,0,3,1,0,3,0
628,2009,9,7,JTG,715,1433,718,The Undertaker,0,0,0,face,0,0,0,0,0,0,0,0,718,718,0,0,0,0,0,0,0,0,0,0,0,0
629,2009,10,27,Ted DiBiase Jr,797,3508,2711,Triple H,0,1,0,heel,2711,1,"Randy Orton, Cody Rhodes",0,0,1,1,0,2711,2711,0,0,0,0,0,0,0,0,0,0,1,0
630,2009,11,23,Chris Jericho,901,3138,2237,The Undertaker,1,0,0,heel,0,0,0,0,0,11,2,0,7401,1480,4,0,0,0,0,0,0,5,8,0,1,0
631,2009,12,19,Mike Knox,1003,2965,1962,Big Show,0,0,0,heel,0,0,0,0,0,0,0,0,1962,1962,0,0,0,0,0,0,0,0,0,0,0,1
632,2009,13,6,The Miz,1096,1173,77,Triple H,0,0,0,heel,77,1,John Morrison,0,0,0,0,0,871,290,2,0,0,0,0,0,0,0,0,0,0,0
633,2009,14,21,Finlay,1194,2992,1798,Kane,0,0,0,face,0,0,0,0,0,0,0,0,3769,1256,2,0,0,0,0,0,0,0,0,1,0,0
634,2009,15,28,Cody Rhodes,1294,3515,2221,Triple H,1,1,0,heel,2221,1,"Ted DiBiase Jr, Randy Orton",0,0,2,1,0,3616,1808,1,0,0,0,0,0,0,0,0,0,2,0
635,2009,16,26,The Undertaker,1393,3363,1970,Big Show,3,1,0,face,0,0,0,1,0,36,3,0,8583,858,9,0,0,0,0,0,0,7,0,0,4,1
636,2009,17,8,Goldust,1497,1568,71,Cody Rhodes,0,0,0,face,0,0,0,0,0,3,0,0,3227,461,6,0,0,0,0,0,0,0,3,2,0,0
637,2009,18,18,CM Punk,1592,2940,1348,Big Show,1,0,0,face,0,0,0,0,0,3,1,0,4417,1472,2,0,0,0,0,0,0,1,1,0,1,0
638,2009,19,9,Mark Henry,1686,1879,193,"The Undertaker, Rey Mysterio",0,0,0,heel,0,0,0,0,0,2,0,0,2681,536,4,0,0,0,0,0,0,0,0,0,0,1
639,2009,20,10,Shelton Benjamin,1775,2032,257,The Undertaker,0,0,0,heel,0,0,0,0,0,4,0,0,3600,514,6,0,0,0,0,0,0,0,3,1,0,0
640,2009,21,11,William Regal,1860,2142,282,CM Punk,0,0,0,heel,0,0,0,0,0,0,0,0,412,206,1,0,0,0,0,0,0,0,2,0,0,0
641,2009,22,12,Kofi Kingston,1960,2378,418,The Brian Kendrick,0,0,0,face,0,0,0,0,0,0,0,0,418,418,0,0,0,0,0,0,0,0,1,0,0,0
642,2009,23,24,Kane,2068,3169,1101,"Cody Rhodes, Randy Orton, Ted DiBiase Jr",3,0,0,face,0,0,0,0,0,34,3,0,8450,768,10,0,0,0,0,0,0,1,2,0,3,1
643,2009,24,17,R-Truth,2172,2899,727,Big Show,0,0,0,face,0,0,0,0,0,0,0,0,1200,600,1,0,0,0,0,0,0,0,0,0,0,0
644,2009,25,22,Rob Van Dam,2278,3113,835,Chris Jericho,0,0,0,face,0,0,0,0,0,8,1,0,5765,960,5,0,0,0,0,0,0,1,6,0,0,0
645,2009,26,13,The Brian Kendrick,2374,2389,15,Triple H,1,0,0,heel,0,0,0,0,0,1,1,0,15,15,0,0,0,0,0,0,0,0,0,0,1,0
646,2009,27,14,Dolph Ziggler,2456,2477,21,Kane,0,0,0,heel,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
647,2009,28,15,Santino Marella,2551,2553,2,Kane,0,0,0,face,0,0,0,0,0,0,0,0,27,13,1,0,0,0,0,0,0,0,2,0,0,0
648,2009,29,16,Jim Duggan,2654,2824,170,Big Show,0,0,0,face,0,0,0,0,0,0,0,0,170,170,0,0,0,0,0,0,0,0,0,1,0,0
649,2009,30,25,Big Show,2780,3352,572,Randy Orton,5,0,1,heel,0,0,0,0,0,18,3,0,3377,562,5,0,0,0,0,0,0,4,0,1,6,1
650,2010,1,2,Dolph Ziggler,0,149,149,CM Punk,0,0,0,heel,0,0,0,0,0,0,0,0,170,85,1,0,0,0,0,0,0,0,0,0,0,0
651,2010,2,1,Evan Bourne,0,147,147,CM Punk,0,0,0,face,0,0,0,0,0,0,0,0,147,147,0,0,0,0,0,0,0,0,0,0,0,0
652,2010,3,7,CM Punk,125,729,604,Triple H,5,0,0,heel,0,0,0,0,0,8,2,0,5021,1255,3,0,0,0,0,0,0,3,1,0,5,0
653,2010,4,3,JTG,217,242,25,CM Punk,0,0,0,face,0,0,0,0,0,0,0,0,743,371,1,0,0,0,0,0,0,0,0,0,0,0
654,2010,5,4,The Great Khali,326,424,98,Beth Phoenix,0,0,0,face,0,0,0,1,0,7,1,0,480,120,3,0,0,0,0,0,0,1,0,0,0,1
655,2010,6,5,Beth Phoenix,389,487,98,CM Punk,1,0,0,heel,0,0,0,0,0,1,1,0,98,98,0,0,0,0,0,0,0,0,0,0,1,0
656,2010,7,6,Zack Ryder,491,522,31,CM Punk,0,0,0,heel,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
657,2010,8,17,Triple H,623,1693,1070,Shawn Michaels,2,1,0,face,180,1,Shawn Michaels,0,0,27,4,0,10617,1769,5,0,0,0,0,0,0,13,5,0,3,0
658,2010,9,16,Drew McIntyre,707,1590,883,"Shawn Michaels, Triple H",0,0,0,heel,0,0,0,0,0,0,0,0,883,883,0,0,0,0,0,0,0,0,1,0,0,0
659,2010,10,14,Ted DiBiase Jr,772,1532,760,Shawn Michaels,0,0,0,heel,474,1,Cody Rhodes,0,0,1,0,0,3471,1735,1,0,0,0,0,0,0,0,0,0,0,0
660,2010,11,15,John Morrison,861,1559,698,Shawn Michaels,0,0,0,face,0,0,0,0,0,0,0,0,3636,1212,2,0,0,0,0,0,0,0,3,0,0,0
661,2010,12,11,Kane,966,1446,480,Triple H,1,0,0,face,0,0,0,0,0,35,2,0,8930,744,11,0,0,0,0,0,0,1,2,0,1,1
662,2010,13,13,Cody Rhodes,1053,1527,474,Shawn Michaels,1,0,0,heel,474,1,Ted DiBiase Jr ,0,0,3,1,0,4090,1363,2,0,0,0,0,0,0,0,0,0,1,0
663,2010,14,8,Montel Vontavious Porter,1158,1350,7,Himself,0,0,0,face,0,0,0,0,1,0,0,0,690,230,2,0,0,7585,7770,185,1,0,0,2,0,0
664,2010,15,12,Carlito,1221,1515,294,Shawn Michaels,0,0,0,face,0,0,0,0,0,2,0,0,4083,816,4,0,0,0,0,0,0,0,1,1,0,0
665,2010,16,9,The Miz,1334,1350,16,Montel Vontavious Porter,0,0,0,heel,0,0,0,0,0,0,0,0,887,221,3,0,0,0,0,0,0,0,0,1,0,0
666,2010,17,10,Matt Hardy,1422,1442,20,Kane,0,0,0,face,0,0,0,0,0,3,0,0,4653,664,6,0,0,0,0,0,0,0,0,1,0,0
667,2010,18,27,Shawn Michaels,1513,2758,1245,Batista,5,1,0,face,180,1,Triple H ,0,0,40,3,0,13354,1112,11,0,0,0,0,0,0,4,3,0,6,0
668,2010,19,29,John Cena,1632,2963,1331,Edge,4,0,0,face,0,0,0,0,0,11,2,0,4996,999,4,0,0,0,0,0,0,7,0,3,4,0
669,2010,20,18,Shelton Benjamin,1708,1756,48,John Cena,0,0,0,heel,0,0,0,0,0,4,0,0,3648,456,7,0,0,0,0,0,0,0,3,1,0,0
670,2010,21,19,Yoshi Tatsu,1798,1827,29,John Cena,0,0,0,face,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
671,2010,22,22,Big Show,1894,2139,245,R-Truth,1,0,0,heel,0,0,0,0,0,19,2,0,3622,517,6,0,0,0,0,0,0,4,0,1,1,1
672,2010,23,21,Mark Henry,1994,2137,143,R-Truth,0,0,0,face,0,0,0,0,0,2,0,0,2824,470,5,0,0,0,0,0,0,0,0,0,0,1
673,2010,24,20,Chris Masters,2062,2091,29,Big Show,0,0,0,face,0,0,0,0,0,2,0,0,663,221,2,0,0,0,0,0,0,0,0,0,0,0
674,2010,25,24,R-Truth,2134,2383,249,Kofi Kingston,2,0,0,face,0,0,0,0,0,2,0,0,1449,483,2,0,0,0,0,0,0,0,0,0,2,0
675,2010,26,23,Jack Swagger,2214,2340,126,Kofi Kingston,0,0,0,heel,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,0,0,0
676,2010,27,25,Kofi Kingston,2310,2482,172,John Cena,2,0,0,face,0,0,0,0,0,2,1,0,590,295,1,0,0,0,0,0,0,0,1,1,2,0
677,2010,28,26,Chris Jericho,2398,2541,143,Edge,0,0,0,heel,0,0,0,0,0,11,1,0,7544,1257,5,0,0,0,0,0,0,5,9,0,0,0
678,2010,29,30,Edge,2525,2963,438,Winner,2,0,0,face,0,0,0,0,0,17,2,0,7767,1294,5,0,0,0,0,0,0,9,5,1,2,0
679,2010,30,28,Batista,2601,2926,325,John Cena,1,0,0,heel,0,0,0,0,0,12,3,0,3508,877,3,0,0,0,0,0,0,5,0,0,1,0
680,2011,1,21,CM Punk,0,2122,2122,John Cena,5,2,0,heel,1955,1,"MM, HH, DO, MR",0,0,15,3,0,7143,1428,4,0,0,0,0,0,0,3,1,0,7,0
681,2011,2,8,Daniel Bryan,0,1256,1256,CM Punk,2,0,0,face,0,0,0,0,0,2,2,0,1256,1256,0,0,0,0,0,0,0,0,0,1,2,0
682,2011,3,1,Justin Gabriel,97,154,57,Daniel Bryan,0,0,0,heel,0,1,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0
683,2011,4,2,Zack Ryder,192,234,42,Daniel Bryan,0,0,0,face,0,0,0,0,0,0,0,0,73,36,1,0,0,0,0,0,0,0,0,0,0,0
684,2011,5,3,William Regal,283,532,249,Ted DiBiase,0,0,0,heel,0,0,0,0,0,0,0,0,661,220,2,0,0,0,0,0,0,0,2,0,0,0
685,2011,6,7,Ted DiBiase Jr,395,1131,736,"Husky Harris, Michael McGillicutty",1,0,0,heel,0,0,0,0,0,2,0,0,4207,1402,2,0,0,0,0,0,0,0,0,0,1,0
686,2011,7,10,John Morrison,482,1284,802,"CM Punk, David Otunga, Husky Harris, Michael McGillicutty",0,0,0,face,0,0,0,0,0,0,0,0,4438,1109,3,0,0,0,0,0,0,0,3,0,0,0
687,2011,8,5,Yoshi Tatsu,600,954,354,Mark Henry,0,0,0,face,0,0,0,0,0,0,0,0,383,191,1,0,0,0,0,0,0,0,0,0,0,0
688,2011,9,15,Husky Harris,692,1644,952,The Great Khali,0,3,0,heel,952,1,"CM, MM, DO, MR",0,0,3,3,0,952,952,0,0,0,0,0,0,0,0,0,0,3,0
689,2011,10,4,Chavo Guerrero,785,905,120,Mark Henry,0,0,0,face,0,0,0,0,0,1,0,0,1448,289,4,0,0,0,0,0,0,0,0,0,0,0
690,2011,11,11,Mark Henry,886,1310,424,"CM Punk, David Otunga, Husky Harris, Michael McGillicutty",2,0,0,face,0,0,0,0,0,4,0,0,3248,464,6,0,0,0,0,0,0,0,0,0,2,0
691,2011,12,6,JTG,972,1080,108,Michael McGillicutty,0,0,0,face,0,0,0,0,0,0,0,0,851,283,2,0,0,0,0,0,0,0,0,0,0,0
692,2011,13,20,Michael McGillicutty,1055,1962,907,John Cena,1,3,0,heel,907,1,"HH, CM, DO, MR",0,0,4,4,0,907,907,0,0,0,0,0,0,0,0,0,0,4,0
693,2011,14,9,Chris Masters,1149,1256,107,CM Punk,0,0,0,face,0,0,0,0,0,2,0,0,770,192,3,0,0,0,0,0,0,0,0,0,0,0
694,2011,15,19,David Otunga,1245,1961,716,John Cena,0,2,0,heel,716,1,"CM, HH, MM, MR",0,0,2,2,0,716,716,0,0,0,0,0,0,0,0,0,0,2,0
695,2011,16,12,Tyler Reks,1336,1370,34,CM Punk,0,0,0,heel,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0
696,2011,17,13,Vladimir Kozlov,1420,1460,40,CM Punk,0,0,0,face,0,0,0,0,0,3,1,0,200,100,1,0,0,0,0,0,0,0,0,0,0,0
697,2011,18,14,R-Truth,1510,1571,61,CM Punk,0,0,0,face,0,0,0,0,0,2,0,0,1510,377,3,0,0,0,0,0,0,0,0,1,0,0
698,2011,19,16,The Great Khali,1628,1702,74,Mason Ryan,1,0,0,face,0,0,0,0,0,8,1,0,554,110,4,0,0,0,0,0,0,1,0,0,1,0
699,2011,20,18,Mason Ryan,1684,1955,271,John Cena,2,0,0,heel,271,1,"CM, HH, MM, DO",0,0,2,2,0,271,271,0,0,0,0,0,0,0,0,0,0,2,1
700,2011,21,17,Booker T,1792,1860,68,Mason Ryan,0,0,0,face,0,0,0,0,0,7,1,0,1695,282,5,0,0,0,0,0,0,6,0,4,0,0
701,2011,22,36,John Cena,1933,3990,2057,The Miz,6,1,0,face,0,0,0,1,0,18,3,0,7053,1175,5,0,0,0,0,0,0,9,0,3,7,0
702,2011,23,24,Hornswoggle,2054,2633,579,King Sheamus,0,0,0,face,0,0,0,0,0,1,0,0,602,301,1,0,0,0,0,0,0,0,0,0,0,0
703,2011,24,22,Tyson Kidd,2172,2225,53,John Cena,0,0,0,heel,0,0,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0
704,2011,25,23,Heath Slater,2264,2322,58,John Cena,0,0,0,heel,0,1,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0
705,2011,26,31,Kofi Kingston,2380,3643,1263,Randy Orton,0,1,0,face,0,0,0,0,0,3,1,0,1853,617,2,0,0,0,0,0,0,0,3,1,1,0
706,2011,27,25,Jack Swagger,2453,2734,281,Rey Mysterio,0,0,0,heel,0,0,0,0,0,0,0,0,407,203,1,0,0,0,0,0,0,1,0,0,0,0
707,2011,28,32,Sheamus,2551,3647,1096,Randy Orton,1,0,0,heel,0,0,0,0,0,1,1,0,1096,1096,0,0,0,0,0,0,0,2,0,0,1,0
708,2011,29,35,Rey Mysterio,2666,3813,1147,Wade Barrett,2,0,0,face,0,0,0,0,0,12,2,0,10511,2102,4,0,0,0,0,0,0,0,0,0,2,0
709,2011,30,37,Wade Barrett,2773,4116,1343,Randy Orton,2,0,0,heel,434,1,0,0,0,2,2,0,1343,1343,0,0,0,0,0,0,0,0,0,0,2,0
710,2011,31,27,Dolph Ziggler,2860,3291,431,Big Show,0,0,0,heel,0,0,0,0,0,0,0,0,601,200,2,0,0,0,0,0,0,0,1,0,0,0
711,2011,32,26,Diesel,2979,3142,163,Wade Barrett,0,0,0,neutral,0,0,0,0,0,12,4,0,2295,765,2,0,0,0,0,0,0,6,1,0,0,1
712,2011,33,29,Drew McIntyre,3032,3318,286,Big Show,0,0,0,heel,0,0,0,0,0,0,0,0,1169,584,1,0,0,0,0,0,0,0,1,0,0,0
713,2011,34,28,Alex Riley,3132,3302,170,"John Cena, Kofi Kingston",0,0,0,heel,0,0,0,0,0,0,0,0,170,170,0,0,0,0,0,0,0,0,0,0,0,0
714,2011,35,30,Big Show,3244,3334,90,Ezekiel Jackson,2,0,0,heel,0,0,0,0,0,21,2,0,3712,464,7,0,0,0,0,0,0,4,0,1,2,1
715,2011,36,33,Ezekiel Jackson,3320,3754,434,Kane,1,0,0,heel,434,1,0,0,0,1,1,0,434,434,0,0,0,0,0,0,0,0,0,0,1,0
716,2011,37,39,Santino Marella,3417,4191,67,Alberto Del Rio,0,0,0,face,0,0,0,0,0,0,0,0,94,31,2,0,0,8887,9594,707,1,0,2,0,0,0
717,2011,38,40,Alberto Del Rio,3619,4191,572,Winner,2,0,0,heel,0,0,0,0,0,2,2,0,572,572,0,0,0,0,0,0,0,0,0,0,2,0
718,2011,39,38,Randy Orton,3621,4119,498,Alberto Del Rio,3,0,0,face,0,0,0,0,0,15,3,0,7853,1570,4,0,0,0,0,0,0,7,1,0,3,0
719,2011,40,34,Kane,3712,3808,96,Rey Mysterio,1,0,0,heel,0,0,0,0,0,36,2,0,9026,694,12,0,0,0,0,0,0,2,2,0,1,1
720,2012,1,25,The Miz,0,2739,2329,Big Show,2,0,0,heel,0,0,0,0,0,2,0,0,3216,643,4,0,0,6772,7182,410,1,1,0,2,2,0
721,2012,2,1,Alex Riley,0,75,75,The Miz,0,0,0,face,0,0,0,0,0,0,0,0,245,122,1,0,0,0,0,0,0,0,0,0,0,0
722,2012,3,2,R-Truth,135,432,297,The Miz,0,0,0,face,0,0,0,0,0,2,0,0,1807,361,4,0,0,0,0,0,0,0,0,1,0,0
723,2012,4,24,Cody Rhodes,224,2739,2515,Big Show,5,1,0,heel,0,0,0,0,0,9,2,0,6605,1651,3,0,0,0,0,0,0,0,1,0,6,0
724,2012,5,4,Justin Gabriel,313,686,373,"Mick Foley, Ricardo Rodriguez",0,0,0,face,0,0,0,0,0,0,0,0,430,215,1,0,0,0,0,0,0,0,0,0,0,0
725,2012,6,3,Primo,396,512,116,Mick Foley,0,0,0,heel,0,1,Epico,0,0,0,0,0,116,116,0,0,0,0,0,0,0,0,0,0,0,0
726,2012,7,8,Mick Foley,493,886,393,Cody Rhodes,2,1,0,face,0,0,0,0,0,4,1,0,1124,374,2,0,0,0,0,0,0,0,0,0,3,0
727,2012,8,5,Ricardo Rodriguez,632,772,140,Santino Marella,0,1,0,heel,0,0,0,0,0,1,1,0,140,140,0,0,0,0,0,0,0,0,0,0,1,0
728,2012,9,7,Santino Marella,718,868,150,Cody Rhodes,1,0,0,face,0,0,0,0,0,1,0,0,244,61,3,0,0,0,0,0,0,0,2,0,1,0
729,2012,10,6,Epico,825,836,11,Mick Foley,0,0,0,heel,0,1,Primo,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
730,2012,11,18,Kofi Kingston,917,1992,1075,Sheamus,0,0,0,face,0,0,0,0,0,3,0,0,2928,732,3,0,0,0,0,0,0,0,3,2,0,0
731,2012,12,9,Jerry Lawler,1009,1051,42,Cody Rhodes,0,0,1,face,0,0,0,0,0,3,0,0,1321,330,3,0,0,0,0,0,0,0,0,0,1,0
732,2012,13,11,Ezekiel Jackson,1089,1315,226,The Great Khali,0,0,0,face,0,0,0,0,0,1,0,0,660,330,1,0,0,0,0,0,0,0,1,0,0,0
733,2012,14,10,Jinder Mahal,1224,1301,77,The Great Khali,0,0,0,heel,0,0,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0
734,2012,15,14,The Great Khali,1287,1736,449,Cody Rhodes,2,0,0,face,0,0,0,0,0,10,1,0,1003,167,5,0,0,0,0,0,0,1,0,0,2,1
735,2012,16,16,Hunico,1373,1913,540,Kharma,0,0,0,heel,0,0,0,0,0,0,0,0,540,540,0,0,0,0,0,0,0,0,0,0,0,0
736,2012,17,13,Booker T,1456,1736,280,"Cody Rhodes, Dolph Ziggler",0,0,1,face,0,0,0,0,0,8,1,0,1975,282,6,0,0,0,0,0,0,6,0,4,1,0
737,2012,18,26,Dolph Ziggler,1569,2755,1186,Big Show,1,1,0,heel,0,0,0,0,0,2,0,0,1787,446,3,0,0,0,0,0,0,1,1,1,2,0
738,2012,19,12,Hacksaw Jim Duggan,1655,1712,57,Cody Rhodes,0,0,0,face,0,0,0,0,0,4,1,0,2472,618,3,0,0,0,0,0,0,0,0,0,0,0
739,2012,20,15,Michael Cole,1798,1882,84,"Booker T, Jerry Lawler",0,0,0,heel,0,0,0,1,0,0,0,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0
740,2012,21,17,Kharma,1861,1921,60,Dolph Ziggler,1,0,0,face,0,0,0,0,0,1,1,0,60,60,0,0,0,0,0,0,0,0,0,0,1,0
741,2012,22,30,Sheamus,1954,3294,1340,Winner,2,1,0,face,0,0,0,0,0,4,2,0,2436,1218,1,0,0,0,0,0,0,2,0,1,3,0
742,2012,23,19,Road Dogg,2050,2346,296,Wade Barrett,0,0,0,face,0,0,0,0,0,5,1,0,2080,693,2,0,0,0,0,0,0,0,0,0,0,0
743,2012,24,20,Jey Uso,2134,2557,423,Randy Orton,0,0,0,face,0,0,0,0,0,0,0,0,423,423,0,0,0,0,0,0,0,0,0,0,0,0
744,2012,25,23,Jack Swagger,2227,2706,479,"Big Show, Sheamus",0,0,0,heel,0,0,0,0,0,0,0,0,886,295,2,0,0,0,0,0,0,1,0,1,0,0
745,2012,26,21,Wade Barrett,2330,2565,235,Randy Orton,1,0,0,heel,0,0,0,0,0,3,1,0,1578,789,1,0,0,0,0,0,0,0,0,0,1,0
746,2012,27,22,David Otunga,2418,2614,196,Chris Jericho,0,0,0,heel,0,0,0,0,0,2,1,0,912,456,1,0,0,0,0,0,0,0,0,0,0,0
747,2012,28,28,Randy Orton,2490,2837,347,Chris Jericho,3,0,0,face,0,0,0,0,0,18,3,0,8200,1366,5,0,0,0,0,0,0,9,1,0,3,0
748,2012,29,29,Chris Jericho,2600,3294,694,Sheamus,2,0,0,face,0,0,0,0,0,13,1,0,8238,1176,6,0,0,0,0,0,0,6,9,0,2,0
749,2012,30,27,Big Show,2720,2832,112,Randy Orton,3,0,1,face,0,0,0,0,0,25,2,0,3824,424,8,0,0,0,0,0,0,5,0,1,4,1
750,2013,1,27,Dolph Ziggler,0,2986,2986,Sheamus,2,0,0,heel,0,0,0,0,0,4,0,0,4773,954,4,0,0,0,0,0,0,1,1,1,2,0
751,2013,2,25,Chris Jericho,0,2872,2872,Dolph Ziggler,1,1,0,face,0,0,0,0,0,15,1,0,11110,1388,7,0,0,0,0,0,0,6,9,0,2,0
752,2013,3,12,Cody Rhodes,109,1757,1648,John Cena,3,1,0,heel,0,1,Damien Sandow,0,0,13,2,0,8253,1650,4,0,0,0,0,0,0,0,2,0,4,0
753,2013,4,9,Kofi Kingston,213,1480,1267,Cody Rhodes,2,0,0,face,0,0,0,0,0,5,1,0,4195,839,4,0,0,0,0,0,0,0,4,2,2,0
754,2013,5,1,Santino Marella,322,362,40,Cody Rhodes,0,0,0,face,0,0,0,0,0,1,0,0,284,56,4,0,0,0,0,0,0,0,2,1,0,0
755,2013,6,2,Drew McIntyre,416,566,150,Chris Jericho,0,0,0,heel,0,1,"Heath Slater, Jinder Mahal",0,0,0,0,0,1319,439,2,0,0,0,0,0,0,0,1,0,0,0
756,2013,7,3,Titus O'Neil,516,954,438,Sheamus,0,0,0,heel,0,1,Darren Young,0,0,0,0,0,438,438,0,0,0,0,0,0,0,0,0,0,0,0
757,2013,8,5,Goldust,633,1186,553,Cody Rhodes,0,0,0,face,0,0,0,0,0,3,0,0,3780,472,7,0,0,0,0,0,0,0,3,2,0,0
758,2013,9,4,David Otunga,731,974,243,Sheamus,0,0,0,heel,0,0,0,0,0,2,0,0,1155,385,2,0,0,0,0,0,0,0,0,0,0,0
759,2013,10,11,Heath Slater,818,1752,934,John Cena,0,1,0,heel,0,1,"Drew McIntyre, Jinder Mahal",0,0,1,0,0,992,496,1,0,0,0,0,0,0,0,0,0,1,0
760,2013,11,28,Sheamus,914,3148,2234,Ryback,4,1,0,face,0,0,0,0,0,9,3,0,4670,1556,2,0,0,0,0,0,0,3,0,1,5,0
761,2013,12,7,Albert,1006,1333,327,Kofi Kingston,0,0,0,heel,0,0,0,0,0,0,0,0,327,327,0,0,0,0,0,0,0,0,1,0,0,0
762,2013,13,6,Brodus Clay,1119,1317,198,"Chris Jericho, Cody Rhodes, Darren Young, Heath Slater, Sheamus",0,0,0,face,0,0,0,0,0,0,0,0,198,198,0,0,0,0,0,0,0,0,0,0,0,0
763,2013,14,13,Rey Mysterio,1213,1846,633,Wade Barrett,0,0,0,face,0,0,0,0,0,12,2,0,11144,1857,5,0,0,0,0,0,0,0,0,0,0,0
764,2013,15,8,Darren Young,1312,1472,160,Kofi Kingston,0,1,9,heel,0,1,Titus O'Neil,0,0,10,10,0,160,160,0,0,0,0,0,0,0,0,0,0,10,0
765,2013,16,21,Bo Dallas,1431,2721,1290,Wade Barrett,1,0,0,neutral,0,0,0,0,0,1,1,0,1290,1290,0,0,0,0,0,0,0,0,0,0,1,0
766,2013,17,10,The Godfather,1558,1561,3,Dolph Ziggler,0,0,0,face,0,0,0,0,0,0,0,0,317,63,4,0,0,0,0,0,0,0,1,0,0,0
767,2013,18,20,Wade Barrett,1640,2669,1029,Bo Dallas,1,0,1,heel,0,0,0,1,0,5,1,0,2607,869,2,0,0,0,0,0,0,0,0,0,2,0
768,2013,19,30,John Cena,1735,3304,1569,Winner,4,0,0,face,0,0,0,0,0,22,3,0,8622,1231,6,0,0,0,0,0,0,12,0,3,4,0
769,2013,20,22,Damien Sandow,1819,2793,974,Ryback,0,0,0,heel,0,1,Cody Rhodes,0,0,0,0,0,974,974,0,0,0,0,0,0,0,0,0,0,0,0
770,2013,21,16,Daniel Bryan,1911,2312,401,"Antonio Cesaro, Kane",1,1,0,face,0,0,0,0,0,4,2,0,1657,828,1,0,0,0,0,0,0,1,0,1,2,0
771,2013,22,18,Cesaro,2004,2458,454,John Cena,0,1,0,heel,0,0,0,0,0,1,1,0,454,454,0,0,0,0,0,0,0,0,0,1,1,0
772,2013,23,14,The Great Khali,2106,2267,161,"Daniel Bryan, Kane",0,0,0,face,0,0,0,0,0,10,1,0,1164,166,6,0,0,0,0,0,0,1,0,0,0,1
773,2013,24,15,Kane,2185,2275,90,Daniel Bryan,0,1,1,face,0,0,0,0,0,38,2,0,9116,651,13,0,0,0,0,0,0,2,2,0,2,1
774,2013,25,17,Zack Ryder,2260,2404,144,Randy Orton,0,0,0,face,0,0,0,0,0,0,0,0,217,72,2,0,0,0,0,0,0,0,0,1,0,0
775,2013,26,26,Randy Orton,2351,2961,610,Ryback,1,0,0,face,0,0,0,0,0,19,2,0,8810,1258,6,0,0,0,0,0,0,9,1,0,1,0
776,2013,27,19,Jinder Mahal,2444,2561,117,Sheamus,0,0,0,heel,0,1,"Heath Slater, Drew McIntyre",0,0,0,0,0,194,97,1,0,0,0,0,0,0,0,0,0,0,0
777,2013,28,24,The Miz,2548,2819,271,Ryback,0,0,0,face,0,0,0,0,0,2,0,0,3487,581,5,0,0,0,0,0,0,1,1,2,0,0
778,2013,29,23,Sin Cara,2633,2817,184,Ryback,0,0,0,face,0,0,0,0,0,0,0,0,184,184,0,0,0,0,0,0,0,0,0,0,0,0
779,2013,30,29,Ryback,2774,3304,530,John Cena,5,0,0,face,0,0,0,0,0,5,5,0,530,530,0,0,0,0,0,0,0,0,0,0,5,1
780,2014,1,27,CM Punk,0,2952,2952,Kane,2,1,0,face,0,0,0,1,0,18,3,0,10095,1682,5,0,0,0,0,0,0,5,1,0,3,0
781,2014,2,25,Seth Rollins,0,2911,2911,Roman Reigns,1,3,0,heel,2047,1,"Roman Reigns, Dean Ambrose",0,0,4,4,0,2911,2911,0,0,0,0,0,0,0,0,0,0,4,0
